bac_type,bac_type_id,bac_type_name,extracted_at,extraction_phase,field_of_study,final_merge_timestamp,governorate,institution,ramz_code,ramz_id,ramz_link,score_2011,score_2012,score_2013,score_2014,score_2015,score_2016,score_2017,score_2018,score_2019,score_2020,score_2021,score_2022,score_2023,score_2024,scores_corrected_at,seven_percent,specialization_code_detailed,study_duration,table_criteria,table_institution,table_location,table_specialization,table_university,university,university_id,university_name
,3,علوم تجريبية,2025-07-11T18:22:16.604143,detailed,الآداب واللغات والمراحل التحضيرية الأدبية : الآداب واللغات والمراحل التحضيرية الأدبية,2025-07-11T18:47:51.760197,,"العنوان :
الهاتف :",10195,310195,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=310195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.8575,145.9375,94.5909,108.6267,103.8358,111.0619,2025-07-11T22:19:53.953424,نعم,,سنوات,FG+(AR+ANG+F+PH)/4,المعهد التحضيري للدراسات الأدبية والعلوم الإنسانية بتونس,تونس,مرحلة تحضيرية: علوم إنسانية - إختصاص فلسفة,جامعة تونس,,01,جامعة تونس
,5,العلوم التقنية,2025-07-11T18:22:16.714338,detailed,الآداب واللغات والمراحل التحضيرية الأدبية : الآداب واللغات والمراحل التحضيرية الأدبية,2025-07-11T18:47:51.760197,,"العنوان :
الهاتف :",10195,510195,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=510195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.2575,110.1025,126.57,0.0,0.0,100.0216,2025-07-11T22:19:58.101474,نعم,,سنوات,FG+(AR+ANG+F+PH)/4,المعهد التحضيري للدراسات الأدبية والعلوم الإنسانية بتونس,تونس,مرحلة تحضيرية: علوم إنسانية - إختصاص فلسفة,جامعة تونس,,01,جامعة تونس
,6,علوم الإعلامية,2025-07-11T18:22:17.042864,detailed,الآداب واللغات والمراحل التحضيرية الأدبية : الآداب واللغات والمراحل التحضيرية الأدبية,2025-07-11T18:47:51.760197,,"العنوان :
الهاتف :",10105,610105,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=610105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.9051,105.2625,99.3495,97.7552,107.7,124.853,2025-07-11T22:20:02.483230,نعم,,سنوات,FG+IT,كلية الآداب والفنون والإنسانيات بمنوبة,تونس,الإجازة في الإيطالية,جامعة منوبة,,02,جامعة منوبة
,2,رياضيات,2025-07-11T18:22:16.650128,detailed,العلوم الصحيحة والتكنولوجيا : العلوم الصحيحة والتكنولوجيا,2025-07-11T18:47:51.760197,,"العنوان :
الهاتف :",13523,213523,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=213523,0.0,0.0,0.0,120.0005,120.2948,116.25,114.6238,111.425,138.9395,135.2801,158.7024,164.6837,168.0221,169.815,2025-07-11T22:20:06.585747,نعم,,سنوات,FG+(M+Info)/2,المعهد العالي لتكنولوجيا المعلومات والإتصال ببرج السدرية,بن عروس,الإجازة في علوم الإعلامية,جامعة قرطاج,,04,جامعة  قرطاج
,4,إقتصاد وتصرف,2025-07-11T18:22:17.800592,detailed,الثقافة والفنون الجميلة والفنون والحرف : الثقافة والفنون الجميلة والفنون والحرف,2025-07-11T18:47:51.760197,,"العنوان :
الهاتف :",11207,411207,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=411207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.9078,116.3839,120.7656,117.2132,105.9229,112.7673,2025-07-11T22:20:10.951928,نعم,,سنوات,FG+PH,المدرسة العليا لعلوم و تكنولوجيات التصميم,تونس,الإجازة في تصميم الفضاء,جامعة منوبة,,02,جامعة منوبة
,4,إقتصاد وتصرف,2025-07-11T18:22:16.779393,detailed,الثقافة والفنون الجميلة والفنون والحرف : الثقافة والفنون الجميلة والفنون والحرف,2025-07-11T18:47:51.760197,,"العنوان :
الهاتف :",11208,411208,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=411208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.8722,104.8798,105.6269,102.0085,90.572,97.3307,2025-07-11T22:20:15.488296,نعم,,سنوات,FG+PH,المدرسة العليا لعلوم و تكنولوجيات التصميم,تونس,الاجازة في تصميم المنتوج,جامعة منوبة,,02,جامعة منوبة
,1,آداب,2025-07-11T18:22:32.216104,detailed,العلوم الإنسانية والإجتماعية والدينية والتربية : العلوم الإنسانية والإجتماعية والدينية والتربية,2025-07-11T18:47:51.760197,,"العنوان :
الهاتف :",10611,110611,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=110611,116.4375,107.8475,108.0975,102.2875,109.1125,105.425,105.095,108.475,112.8625,107.655,113.9175,106.81,102.78,107.7875,2025-07-11T22:20:20.092501,نعم,,سنوات,FG+(AR+ANG+F+PH)/4,معهد الصحافة وعلوم الإخبار,تونس,الإجازة في الصحافة,جامعة منوبة,,02,جامعة منوبة
,5,العلوم التقنية,2025-07-11T18:22:31.859737,detailed,العلوم الصحيحة والتكنولوجيا : العلوم الصحيحة والتكنولوجيا,2025-07-11T18:47:51.760197,,"العنوان :
الهاتف :",11501,511501,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=511501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.3568,112.4945,118.021,101.964,112.885,2025-07-11T22:20:24.433430,نعم,,سنوات,FG+(M+SP)/2,المعهد العالي لعلوم و تكنولوجيات البيئة ببرج السدرية,تونس,الإجازة في الكيمياء,جامعة قرطاج,,04,جامعة  قرطاج
,5,العلوم التقنية,2025-07-11T18:22:32.664337,detailed,الآداب واللغات والمراحل التحضيرية الأدبية : الآداب واللغات والمراحل التحضيرية الأدبية,2025-07-11T18:47:51.760197,,"العنوان :
الهاتف :",13103,513103,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=513103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.445,88.7703,112.1414,0.0,99.965,134.6007,2025-07-11T22:20:28.501410,نعم,,سنوات,FG+F,المعهد العالي للغات بتونس,تونس,الإجازة في الفرنسية,جامعة قرطاج,,04,جامعة  قرطاج
,4,إقتصاد وتصرف,2025-07-11T18:22:31.952054,detailed,الهندسة المعمارية والمراحل التحضيرية العلمية : الهندسة المعمارية والمراحل التحضيرية العلمية,2025-07-11T18:47:51.760197,,"العنوان :
الهاتف :",10244,410244,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=410244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.6316,93.5981,99.215,97.33,94.595,99.07,2025-07-11T22:20:32.932297,نعم,,سنوات,FG+PH,المعهد العالي لتكنولوجيات البيئة والعمران والبنيان,تونس,الإجازة في التعمير و التهيئة,جامعة قرطاج,,04,جامعة  قرطاج
,2,رياضيات,2025-07-11T18:22:32.311426,detailed,العلوم الإقتصادية وعلوم التصرف : العلوم الإقتصادية وعلوم التصرف,2025-07-11T18:47:51.760197,,"العنوان :
الهاتف :",20312,220312,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=220312,102.3187,100.15,103.3336,103.675,108.15,108.5,108.15,109.45,118.2083,114.7736,133.22,141.7322,97.8333,110.9411,2025-07-11T22:20:37.108727,نعم,,سنوات,FG+M,المعهد العالي للتصرف ببنزرت,بنزرت,الاجازة في العلوم الاقتصادية,جامعة قرطاج,,04,جامعة  قرطاج
,3,علوم تجريبية,2025-07-11T18:22:32.125337,detailed,العلوم الإنسانية والإجتماعية والدينية والتربية : العلوم الإنسانية والإجتماعية والدينية والتربية,2025-07-11T18:47:51.760197,,"العنوان :
الهاتف :",10124,310124,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=310124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.2862,105.3949,108.4606,119.0929,123.1035,102.4134,2025-07-11T22:20:41.530365,نعم,,سنوات,FG+F,كلية العلوم الإنسانية والإجتماعية بتونس,تونس,الإجازة في الجغرافيا,جامعة تونس,,01,جامعة تونس
,4,إقتصاد وتصرف,2025-07-11T18:22:32.247680,detailed,العلوم الإنسانية والإجتماعية والدينية والتربية : العلوم الإنسانية والإجتماعية والدينية والتربية,2025-07-11T18:47:51.760197,,"العنوان :
الهاتف :",10612,410612,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=410612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.64,94.99,107.2975,104.2477,94.2118,95.215,2025-07-11T22:20:45.580219,نعم,,سنوات,FG+(AR+ANG+F+PH)/4,معهد الصحافة وعلوم الإخبار,تونس,الإجازة في الاتصال,جامعة منوبة,,02,جامعة منوبة
,5,العلوم التقنية,2025-07-11T18:22:31.906445,detailed,الآداب واللغات والمراحل التحضيرية الأدبية : الآداب واللغات والمراحل التحضيرية الأدبية,2025-07-11T18:47:51.760197,,"العنوان :
الهاتف :",10103,510103,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=510103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0747,112.9259,121.43,89.8449,106.5471,102.9515,2025-07-11T22:20:49.612174,نعم,,سنوات,FG+F,كلية العلوم الإنسانية والإجتماعية بتونس,تونس,الإجازة في الفرنسية,جامعة تونس,,01,جامعة تونس
,3,علوم تجريبية,2025-07-11T18:22:32.262696,detailed,الآداب واللغات والمراحل التحضيرية الأدبية : الآداب واللغات والمراحل التحضيرية الأدبية,2025-07-11T18:47:51.760197,,"العنوان :
الهاتف :",12106,312106,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=312106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.6573,114.61,138.993,142.8985,161.3828,103.1002,2025-07-11T22:20:54.275162,نعم,,سنوات,FG+ALL,المعهد العالي للغات بتونس,تونس,الإجازة في الألمانية,جامعة قرطاج,,04,جامعة  قرطاج
,5,العلوم التقنية,2025-07-11T18:22:32.246360,detailed,العلوم الصحيحة والتكنولوجيا : العلوم الصحيحة والتكنولوجيا,2025-07-11T18:47:51.760197,,"العنوان :
الهاتف :",14311,514311,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=514311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.8064,189.895,204.1132,191.2465,192.9585,190.3263,2025-07-11T22:20:58.458055,نعم,,سنوات,FG+(M+Info)/2,معهد الدراسات العليا التجارية بقرطاج,تونس,الإجازة في إعلامية التـصـرف,جامعة قرطاج,,04,جامعة  قرطاج
,1,آداب,2025-07-11T18:22:46.953098,detailed,الآداب واللغات والمراحل التحضيرية الأدبية : الآداب واللغات والمراحل التحضيرية الأدبية,2025-07-11T18:47:51.760197,,"العنوان :
الهاتف :",10102,110102,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=110102,103.55,114.276,104.5035,104.0998,108.9084,114.4098,113.9102,114.8076,116.8517,107.7276,116.025,109.9199,112.1467,115.4263,2025-07-11T22:21:02.854661,نعم,,سنوات,FG+ANG,كلية العلوم الإنسانية والإجتماعية بتونس,تونس,الإجازة في الإنقليزية,جامعة تونس,,01,جامعة تونس
,6,علوم الإعلامية,2025-07-11T18:22:46.983543,detailed,العلوم الصحيحة والتكنولوجيا : العلوم الصحيحة والتكنولوجيا,2025-07-11T18:47:51.760197,,"العنوان :
الهاتف :",11311,611311,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=611311,131.595,121.825,120.6693,124.0745,131.8588,133.1925,130.9546,113.5805,126.8699,119.0482,145.7126,150.5651,157.3649,158.0069,2025-07-11T22:21:07.104496,نعم,,سنوات,FG+(M+Algo)/2,المدرسة العليا للعلوم الإقتصادية والتجارية بتونس,تونس,الإجازة في إعلامية التـصـرف,جامعة تونس,,01,جامعة تونس
,2,رياضيات,2025-07-11T18:22:46.936014,detailed,الآداب واللغات والمراحل التحضيرية الأدبية : الآداب واللغات والمراحل التحضيرية الأدبية,2025-07-11T18:47:51.760197,,"العنوان :
الهاتف :",10194,210194,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=210194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.9375,0.0,123.64,0.0,0.0,0.0,2025-07-11T22:21:11.300483,نعم,,سنوات,FG+(AR+ANG+F+PH)/4,المعهد التحضيري للدراسات الأدبية والعلوم الإنسانية بتونس,تونس,مرحلة تحضيرية: علوم إنسانية - إختصاص جفرافيا,جامعة تونس,,01,جامعة تونس
,5,العلوم التقنية,2025-07-11T18:22:47.065175,detailed,العلوم الإنسانية والإجتماعية والدينية والتربية : العلوم الإنسانية والإجتماعية والدينية والتربية,2025-07-11T18:47:51.760197,,"العنوان :
الهاتف :",10121,510121,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=510121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.675,118.34,133.265,159.7,139.025,138.42,2025-07-11T22:21:15.268590,نعم,,سنوات,FG+PH,كلية العلوم الإنسانية والإجتماعية بتونس,تونس,الإجازة في علم النـفـــس,جامعة تونس,,01,جامعة تونس
,3,علوم تجريبية,2025-07-11T18:22:46.921231,detailed,الآداب واللغات والمراحل التحضيرية الأدبية : الآداب واللغات والمراحل التحضيرية الأدبية,2025-07-11T18:47:51.760197,,"العنوان :
الهاتف :",11192,311192,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=311192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.3475,153.86,157.275,155.6275,130.0125,138.0575,2025-07-11T22:21:19.330167,نعم,,سنوات,FG+(AR+2ANG+F)/4,كلية الآداب والفنون والإنسانيات بمنوبة,تونس,المرحلة التحضيرية للغات والآداب:انقليزية,جامعة منوبة,,02,جامعة منوبة
,6,علوم الإعلامية,2025-07-11T18:22:46.749446,detailed,الآداب واللغات والمراحل التحضيرية الأدبية : الآداب واللغات والمراحل التحضيرية الأدبية,2025-07-11T18:47:51.760197,,"العنوان :
الهاتف :",13101,613101,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=613101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.2486,0.0,120.6719,104.195,0.0,93.1648,2025-07-11T22:21:23.478766,نعم,,سنوات,FG+AR,المعهد العالي للغات بتونس,تونس,الإجازة في العربية,جامعة قرطاج,,04,جامعة  قرطاج
